Miền,Khu vực,Tỉnh,Mã C1,Tên C1,Mã NVTT,Tên NVTT,Mã Tuyến,Tên Tuyến,Mã KH,Tên KH,Số nhà,Đường,Phường/xã,Quận/huyện,Tỉnh/thành phố,SĐT,Số đơn hàng,Số đơn gốc,Loại đơn hàng,Đơn hàng tạo từ,Ngày đặt hàng,Ngày giao hàng,Mã kho,Tên kho,Mã SP,Tên Sản phẩm,Đơn giá,Quy cách,Số lượng (tấn),Số lượng (bao),Thành tiền (VND),Chương trình,Loại KM,Số tiền chiết khấu,SL khuyến mãi (tấn),SL khuyến mãi (bao),Trạng Thái,Ngày thực tế kế toán tạo đơn,Thời gian gửi SMS,Mã CTTL,Điểm
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,NVTRU,Nguyễn Vũ Trụ,NVTRU_2023,TNB TRU,23006A1,CH VTNN Kim,,,Thị trấn Mỹ Xuyên,Huyện Mỹ Xuyên,Tỉnh Sóc Trăng,0919637438,E6530944908603,E6530944908603,Đơn bán,Tablet,11/12/2023,,,,TP00000678,NPK PM 16-8-16+TE + BiO 50kg L1,1,20,1,20,15100000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,NVTRU,Nguyễn Vũ Trụ,NVTRU_2023,TNB TRU,23006CA,CH VTNN Tám Nhanh,,trương hiền,Xã Thạnh Trị,Huyện Thạnh Trị,Tỉnh Sóc Trăng,0397744212,E5312261654941,E5312261654941,Đơn bán,Tablet,11/12/2023,,,,TP00000477,NPK PM 20-20-15+TE - Bao 25 kg L1,1,40,3.5,140,59850000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,NVTRU,Nguyễn Vũ Trụ,NVTRU_2023,TNB TRU,23006CA,CH VTNN Tám Nhanh,,trương hiền,Xã Thạnh Trị,Huyện Thạnh Trị,Tỉnh Sóc Trăng,0397744212,E5312261654941,E5312261654941,Đơn bán,Tablet,11/12/2023,,,,TP00000600,NPK PM 20-7-7+TE- Bao 50 kg L1,1,20,1.5,30,16350000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,NVTRU,Nguyễn Vũ Trụ,NVTRU_2023,TNB TRU,23006CF,CH VTNN Sợi,,,Thị trấn Mỹ Xuyên,Huyện Mỹ Xuyên,Tỉnh Sóc Trăng,0918387899,E0443172742820,E0443172742820,Đơn bán,Tablet,11/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,10,200,104000000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,NVTRU,Nguyễn Vũ Trụ,NVTRU_2023,TNB TRU,23006CF,CH VTNN Sợi,,,Thị trấn Mỹ Xuyên,Huyện Mỹ Xuyên,Tỉnh Sóc Trăng,0918387899,E0443172742820,E0443172742820,Đơn bán,Tablet,11/12/2023,,,,TP00000451,NPK PM 16-16-8+5S+TE - Rời loại 1,1,20,2.5,50,32000000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,NVTRU,Nguyễn Vũ Trụ,NVTRU_2023,TNB TRU,2301B44,CH VTNN Kim Thảo ,,,Phường 7,TP. Sóc Trăng,Tỉnh Sóc Trăng,0945608808,E5431091398550,E5431091398550,Đơn bán,Tablet,11/12/2023,,,,TP00000451,NPK PM 16-16-8+5S+TE - Rời loại 1,1,20,5,100,64000000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,NVTRU,Nguyễn Vũ Trụ,NVTRU_2023,TNB TRU,2301B44,CH VTNN Kim Thảo ,,,Phường 7,TP. Sóc Trăng,Tỉnh Sóc Trăng,0945608808,E5431091398550,E5431091398550,Đơn bán,Tablet,11/12/2023,,,,TP00000600,NPK PM 20-7-7+TE- Bao 50 kg L1,1,20,2,40,21800000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,NVTRU,Nguyễn Vũ Trụ,NVTRU_2023,TNB TRU,2301F43,CH VTNN Ba Đẹp,,,Phường 1,Thị xã Ngã Năm,Tỉnh Sóc Trăng,0988991389,E9476931700960,E9476931700960,Đơn bán,Tablet,11/12/2023,,,,TP00000563,NPK PM 16-8-17+TE Bao 50 kg L1,1,20,2.5,50,32250000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Sóc Trăng,C1HUNGTHANH,Công ty TNHH VTNN Hưng Thạnh,NVTRU,Nguyễn Vũ Trụ,NVTRU_2023,TNB TRU,2301F43,CH VTNN Ba Đẹp,,,Phường 1,Thị xã Ngã Năm,Tỉnh Sóc Trăng,0988991389,E9476931700960,E9476931700960,Đơn bán,Tablet,11/12/2023,,,,TP00000581,NPK PM 17-17-8+13S+TE Bao 50 kg L1,1,20,2.5,50,32000000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Tiền Giang,C1DONGHUE,Công ty TNHH Dịch vụ Thương mại Nông nghiệp Đông Huê,NMTHONG,Nguyễn Minh Thông,NMTHONG_2023,TNB MTHONG,,CH VTNN Nhân Duyên,,,Xã Đồng Thạnh,Huyện Gò Công Tây,Tỉnh Tiền Giang,0946222304,E5260480753362,E5260480753362,Đơn bán,Tablet,10/12/2023,,,,TP00000581,NPK PM 17-17-8+13S+TE Bao 50 kg L1,1,20,10,200,132000000,,,0,,,Chưa duyệt,10/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Tiền Giang,C1DONGHUE,Công ty TNHH Dịch vụ Thương mại Nông nghiệp Đông Huê,NMTHONG,Nguyễn Minh Thông,NMTHONG_2023,TNB MTHONG,,CH VTNN Nông Đức ,,,Xã Bình Nhì,Huyện Gò Công Tây,Tỉnh Tiền Giang,0374578596,E4043974848929,E4043974848929,Đơn bán,Tablet,10/12/2023,,,,TP00000581,NPK PM 17-17-8+13S+TE Bao 50 kg L1,1,20,10,200,132000000,,,0,,,Chưa duyệt,10/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1HUUTHANHI,Công ty TNHH Hữu Thành I,DVBO,Dương Văn Bọ,DVBO_2023,TNB BO,230052E,CH VTNN Hoàn Lan,,,Xã Thạnh Thắng,Huyện Vĩnh Thạnh,TP. Cần Thơ,0939663114,E3632482233330,E3632482233330,Đơn bán,Tablet,11/12/2023,,,,TP00000581,NPK PM 17-17-8+13S+TE Bao 50 kg L1,1,20,30,600,384000000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1HUUTHANHI,Công ty TNHH Hữu Thành I,DVBO,Dương Văn Bọ,DVBO_2023,TNB BO,2301579,CH VTNN Chính Giang,,"TT Chợ Ba Đá,, Thới Hưng, Cờ Đỏ, Cần Thơ, Việt Nam",Xã Thới Hưng,Huyện Cờ Đỏ,TP. Cần Thơ,0999999999,E0049802043257,E0049802043257,Đơn bán,Tablet,11/12/2023,,,,TP00000444,NPK PM 16-16-8+13S+TE - bao 25 kg,1,40,15,600,189000000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1HUUTHANHI,Công ty TNHH Hữu Thành I,DVBO,Dương Văn Bọ,DVBO_2023,TNB BO,230157B,CH VTNN Bảy Lâm,,"Đường Nguyễn Thị Huỳnh, TT. Thới Lai, Cờ Đỏ, Cần Thơ, Việt Nam",Thị trấn Thới Lai,Huyện Thới Lai,TP. Cần Thơ,0919644226,E0050038694510,E0050038694510,Đơn bán,Tablet,11/12/2023,,,,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,2,40,25200000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1HUUTHANHI,Công ty TNHH Hữu Thành I,DVBO,Dương Văn Bọ,DVBO_2023,TNB BO,230157B,CH VTNN Bảy Lâm,,"Đường Nguyễn Thị Huỳnh, TT. Thới Lai, Cờ Đỏ, Cần Thơ, Việt Nam",Thị trấn Thới Lai,Huyện Thới Lai,TP. Cần Thơ,0919644226,E0050038694510,E0050038694510,Đơn bán,Tablet,11/12/2023,,,,TP00000457,NPK PM 20-20-15+TE Bao 50 kg,1,20,3.5,70,58800000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1HUUTHANHI,Công ty TNHH Hữu Thành I,NHLAM,Nguyễn Hữu Lam,NHLAM_2023,TNB LAM,2301531,CH VTNN Thanh Thảo_AG,,"ĐT946, Hòa An, Chợ Mới, An Giang, Việt Nam",Xã Hòa An,Huyện Chợ Mới,Tỉnh An Giang,0939444622,E0042699294535,E0042699294535,Đơn bán,Tablet,12/12/2023,,,,TP00000440,NPK PM 16-8-16+TE Bao 50 kg,1,20,1,20,12800000,,,0,,,Chưa duyệt,12/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1HUUTHANHI,Công ty TNHH Hữu Thành I,NHLAM,Nguyễn Hữu Lam,NHLAM_2023,TNB LAM,2301531,CH VTNN Thanh Thảo_AG,,"ĐT946, Hòa An, Chợ Mới, An Giang, Việt Nam",Xã Hòa An,Huyện Chợ Mới,Tỉnh An Giang,0939444622,E0042699294535,E0042699294535,Đơn bán,Tablet,12/12/2023,,,,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,3.5,70,44800000,,,0,,,Chưa duyệt,12/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1HUUTHANHI,Công ty TNHH Hữu Thành I,NHLAM,Nguyễn Hữu Lam,NHLAM_2023,TNB LAM,2301531,CH VTNN Thanh Thảo_AG,,"ĐT946, Hòa An, Chợ Mới, An Giang, Việt Nam",Xã Hòa An,Huyện Chợ Mới,Tỉnh An Giang,0939444622,E0042699294535,E0042699294535,Đơn bán,Tablet,12/12/2023,,,,TP00000457,NPK PM 20-20-15+TE Bao 50 kg,1,20,1,20,17600000,,,0,,,Chưa duyệt,12/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1HUUTHANHI,Công ty TNHH Hữu Thành I,NHLAM,Nguyễn Hữu Lam,NHLAM_2023,TNB LAM,2301531,CH VTNN Thanh Thảo_AG,,"ĐT946, Hòa An, Chợ Mới, An Giang, Việt Nam",Xã Hòa An,Huyện Chợ Mới,Tỉnh An Giang,0939444622,E0042699294535,E0042699294535,Đơn bán,Tablet,12/12/2023,,,,TP00000504,NPK PM 16-16-16+TE Bao 50 kg L1,1,20,1,20,14000000,,,0,,,Chưa duyệt,12/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1HUUTHANHI,Công ty TNHH Hữu Thành I,NHLAM,Nguyễn Hữu Lam,NHLAM_2023,TNB LAM,2301531,CH VTNN Thanh Thảo_AG,,"ĐT946, Hòa An, Chợ Mới, An Giang, Việt Nam",Xã Hòa An,Huyện Chợ Mới,Tỉnh An Giang,0939444622,E0042699294535,E0042699294535,Đơn bán,Tablet,12/12/2023,,,,TP00000581,NPK PM 17-17-8+13S+TE Bao 50 kg L1,1,20,2.5,50,32500000,,,0,,,Chưa duyệt,12/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1HUUTHANHI,Công ty TNHH Hữu Thành I,NHLAM,Nguyễn Hữu Lam,NHLAM_2023,TNB LAM,2301531,CH VTNN Thanh Thảo_AG,,"ĐT946, Hòa An, Chợ Mới, An Giang, Việt Nam",Xã Hòa An,Huyện Chợ Mới,Tỉnh An Giang,0939444622,E0042699294535,E0042699294535,Đơn bán,Tablet,12/12/2023,,,,TP00000600,NPK PM 20-7-7+TE- Bao 50 kg L1,1,20,2.5,50,26500000,,,0,,,Chưa duyệt,12/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1HUUTHANHI,Công ty TNHH Hữu Thành I,NHLAM,Nguyễn Hữu Lam,NHLAM_2023,TNB LAM,2301ADB,CH VTNN Phát Tài,,,Xã Phú Long,Huyện Phú Tân,Tỉnh An Giang,0919994505,E0834689563317,E0834689563317,Đơn bán,Tablet,08/12/2023,,,,TP00000581,NPK PM 17-17-8+13S+TE Bao 50 kg L1,1,20,12.5,250,162500000,,,0,,,Chưa duyệt,08/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1HUUTHANHI,Công ty TNHH Hữu Thành I,NPPHU,Nguyễn Phong Phú,NPPHU_2023,TNB PHU,23006C8,CH VTNN Nguyễn Văn Cảnh,179/ Tổ 8,,Xã Tây Phú,Huyện Thoại Sơn,Tỉnh An Giang,0933470999,E2513345990743,E2513345990743,Đơn bán,Tablet,08/12/2023,,,,TP00000452,NPK PM 16-16-8+5S+TE - Bao 50 kg,1,20,30,600,378000000,,,0,,,Chưa duyệt,08/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1HUUTHANHI,Công ty TNHH Hữu Thành I,NPPHU,Nguyễn Phong Phú,NPPHU_2023,TNB PHU,2301542,CH VTNN Kim Oanh,,"xã Mỹ Khánh,thành phố Long Xuyên,An Giang, Việt Nam",Xã Mỹ Khánh,TP. Long Xuyên,Tỉnh An Giang,0974552255,E0044323839308,E0044323839308,Đơn bán,Tablet,08/12/2023,,,,TP00000452,NPK PM 16-16-8+5S+TE - Bao 50 kg,1,20,15,300,192000000,,,0,,,Chưa duyệt,08/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1HUUTHANHI,Công ty TNHH Hữu Thành I,NPPHU,Nguyễn Phong Phú,NPPHU_2023,TNB PHU,2301542,CH VTNN Kim Oanh,,"xã Mỹ Khánh,thành phố Long Xuyên,An Giang, Việt Nam",Xã Mỹ Khánh,TP. Long Xuyên,Tỉnh An Giang,0974552255,E0044323839308,E0044323839308,Đơn bán,Tablet,08/12/2023,,,,TP00000600,NPK PM 20-7-7+TE- Bao 50 kg L1,1,20,15,300,160500000,,,0,,,Chưa duyệt,08/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1HUUTHANHI,Công ty TNHH Hữu Thành I,NPPHU,Nguyễn Phong Phú,NPPHU_2023,TNB PHU,2301544,CH VTNN Nam Chương,,"Unnamed Road, Vĩnh Khánh, Thoại Sơn, An Giang, Vietnam",Xã Vĩnh Khánh,Huyện Thoại Sơn,Tỉnh An Giang,0942272757,E0044595126735,E0044595126735,Đơn bán,Tablet,08/12/2023,,,,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,20,400,256000000,,,0,,,Chưa duyệt,08/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1HUUTHANHI,Công ty TNHH Hữu Thành I,NPPHU,Nguyễn Phong Phú,NPPHU_2023,TNB PHU,2301544,CH VTNN Nam Chương,,"Unnamed Road, Vĩnh Khánh, Thoại Sơn, An Giang, Vietnam",Xã Vĩnh Khánh,Huyện Thoại Sơn,Tỉnh An Giang,0942272757,E0044595126735,E0044595126735,Đơn bán,Tablet,08/12/2023,,,,TP00000457,NPK PM 20-20-15+TE Bao 50 kg,1,20,23,460,384100000,,,0,,,Chưa duyệt,08/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1HUUTHANHI,Công ty TNHH Hữu Thành I,NPPHU,Nguyễn Phong Phú,NPPHU_2023,TNB PHU,2301544,CH VTNN Nam Chương,,"Unnamed Road, Vĩnh Khánh, Thoại Sơn, An Giang, Vietnam",Xã Vĩnh Khánh,Huyện Thoại Sơn,Tỉnh An Giang,0942272757,E0044595126735,E0044595126735,Đơn bán,Tablet,08/12/2023,,,,TP00000600,NPK PM 20-7-7+TE- Bao 50 kg L1,1,20,3,60,32100000,,,0,,,Chưa duyệt,08/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1KIMHOANG,DNTN Kim Hoàng,DVBO,Dương Văn Bọ,DVBO_2023,TNB BO,23006A9,HTX Nông Nghiệp và Thuỷ Sản Thắng Lợi,,,Xã Vĩnh Bình,Huyện Vĩnh Thạnh,TP. Cần Thơ,0834477955,E9323551700654,E9323551700654,Đơn bán,Tablet,12/12/2023,,,,TP00000440,NPK PM 16-8-16+TE Bao 50 kg,1,20,10,200,125000000,,,0,,,Chưa duyệt,12/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1KIMHOANG,DNTN Kim Hoàng,DVBO,Dương Văn Bọ,DVBO_2023,TNB BO,23006A9,HTX Nông Nghiệp và Thuỷ Sản Thắng Lợi,,,Xã Vĩnh Bình,Huyện Vĩnh Thạnh,TP. Cần Thơ,0834477955,E9323551700654,E9323551700654,Đơn bán,Tablet,12/12/2023,,,,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,10,200,126000000,,,0,,,Chưa duyệt,12/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1KIMHOANG,DNTN Kim Hoàng,DVBO,Dương Văn Bọ,DVBO_2023,TNB BO,23006A9,HTX Nông Nghiệp và Thuỷ Sản Thắng Lợi,,,Xã Vĩnh Bình,Huyện Vĩnh Thạnh,TP. Cần Thơ,0834477955,E9323551700654,E9323551700654,Đơn bán,Tablet,12/12/2023,,,,TP00000457,NPK PM 20-20-15+TE Bao 50 kg,1,20,2.5,50,42000000,,,0,,,Chưa duyệt,12/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1KIMHOANG,DNTN Kim Hoàng,DVBO,Dương Văn Bọ,DVBO_2023,TNB BO,23006A9,HTX Nông Nghiệp và Thuỷ Sản Thắng Lợi,,,Xã Vĩnh Bình,Huyện Vĩnh Thạnh,TP. Cần Thơ,0834477955,E9323551700654,E9323551700654,Đơn bán,Tablet,12/12/2023,,,,TP00000600,NPK PM 20-7-7+TE- Bao 50 kg L1,1,20,10,200,104000000,,,0,,,Chưa duyệt,12/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1KIMHOANG,DNTN Kim Hoàng,DVBO,Dương Văn Bọ,DVBO_2023,TNB BO,230157A,CH VTNN Khánh Trang,,"ĐT922, Đông Thắng, Cờ Đỏ, Cần Thơ, Vietnam",Xã Đông Thắng,Huyện Cờ Đỏ,TP. Cần Thơ,0766877847,E0049974906389,E0049974906389,Đơn bán,Tablet,12/12/2023,,,,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,3.5,70,44100000,,,0,,,Chưa duyệt,12/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1KIMHOANG,DNTN Kim Hoàng,DVBO,Dương Văn Bọ,DVBO_2023,TNB BO,230157A,CH VTNN Khánh Trang,,"ĐT922, Đông Thắng, Cờ Đỏ, Cần Thơ, Vietnam",Xã Đông Thắng,Huyện Cờ Đỏ,TP. Cần Thơ,0766877847,E0049974906389,E0049974906389,Đơn bán,Tablet,12/12/2023,,,,TP00000457,NPK PM 20-20-15+TE Bao 50 kg,1,20,2.75,55,46200000,,,0,,,Chưa duyệt,12/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1KIMHOANG,DNTN Kim Hoàng,DVBO,Dương Văn Bọ,DVBO_2023,TNB BO,230157A,CH VTNN Khánh Trang,,"ĐT922, Đông Thắng, Cờ Đỏ, Cần Thơ, Vietnam",Xã Đông Thắng,Huyện Cờ Đỏ,TP. Cần Thơ,0766877847,E0049974906389,E0049974906389,Đơn bán,Tablet,12/12/2023,,,,TP00000504,NPK PM 16-16-16+TE Bao 50 kg L1,1,20,1.5,30,23100000,,,0,,,Chưa duyệt,12/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1KIMHOANG,DNTN Kim Hoàng,DVBO,Dương Văn Bọ,DVBO_2023,TNB BO,2301B48,CH VTNN Út Trắng,381/3 KV.14,,Phường Châu Văn Liêm,Quận Ô Môn,TP. Cần Thơ,0919374309,E4553708006000,E4553708006000,Đơn bán,Tablet,12/12/2023,,,,TP00000452,NPK PM 16-16-8+5S+TE - Bao 50 kg,1,20,6.5,130,81900000,,,0,,,Chưa duyệt,12/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1KIMHOANG,DNTN Kim Hoàng,DVBO,Dương Văn Bọ,DVBO_2023,TNB BO,2301B48,CH VTNN Út Trắng,381/3 KV.14,,Phường Châu Văn Liêm,Quận Ô Môn,TP. Cần Thơ,0919374309,E4553755935252,E4553755935252,Đơn bán,Tablet,11/12/2023,,,,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,12,240,151200000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1KIMHOANG,DNTN Kim Hoàng,NPPHU,Nguyễn Phong Phú,NPPHU_2023,TNB PHU,230153D,CH VTNN Thành Tấn,,"Tổ 10 ấp An Phú, Bình Hòa, Châu Thành, An Giang, Vietnam",Xã Bình Hòa,Huyện Châu Thành,Tỉnh An Giang,0972567557,E0043869721091,E0043869721091,Đơn bán,Tablet,08/12/2023,,,,TP00000581,NPK PM 17-17-8+13S+TE Bao 50 kg L1,1,20,17.25,345,224250000,,,0,,,Chưa duyệt,08/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1KIMHOANG,DNTN Kim Hoàng,NPPHU,Nguyễn Phong Phú,NPPHU_2023,TNB PHU,230153F,CH VTNN Thành Lý,,"681 Ấp Hòa Thạnh, Hòa Bình Thạnh, Châu Thành, An Giang, Vietnam",Xã Hòa Bình Thạnh,Huyện Châu Thành,Tỉnh An Giang,0972100272,E0044033113114,E0044033113114,Đơn bán,Tablet,08/12/2023,,,,TP00000581,NPK PM 17-17-8+13S+TE Bao 50 kg L1,1,20,22.5,450,292500000,,,0,,,Chưa duyệt,08/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1THANHPHUONG,Công ty TNHH Phân bón Thành Phương,TKTHOI,Trịnh Khắc Thời,TKTHOI_2023,TNB THOI,23004DE,CH VTNN Ba Xe,,,Xã Bình Hàng Trung,Huyện Cao Lãnh,Tỉnh Đồng Tháp,0945678221,E3624402976829,E3624402976829,Đơn bán,Tablet,12/12/2023,,,,TP00000451,NPK PM 16-16-8+5S+TE - Rời loại 1,640000,20,3,60,38400000,,,0,,,Chưa duyệt,12/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1THANHPHUONG,Công ty TNHH Phân bón Thành Phương,TKTHOI,Trịnh Khắc Thời,TKTHOI_2023,TNB THOI,23004DE,CH VTNN Ba Xe,,,Xã Bình Hàng Trung,Huyện Cao Lãnh,Tỉnh Đồng Tháp,0945678221,E3624402976829,E3624402976829,Đơn bán,Tablet,12/12/2023,,,,TP00000551,NPK PM 17-7-17+TE Bao 50 kg L1,640000,20,1,20,12800000,,,0,,,Chưa duyệt,12/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1THANHPHUONG,Công ty TNHH Phân bón Thành Phương,TKTHOI,Trịnh Khắc Thời,TKTHOI_2023,TNB THOI,23004DE,CH VTNN Ba Xe,,,Xã Bình Hàng Trung,Huyện Cao Lãnh,Tỉnh Đồng Tháp,0945678221,E3624402976829,E3624402976829,Đơn bán,Tablet,12/12/2023,,,,TP00000600,NPK PM 20-7-7+TE- Bao 50 kg L1,540000,20,5,100,54000000,,,0,,,Chưa duyệt,12/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1THANHPHUONG,Công ty TNHH Phân bón Thành Phương,TKTHOI,Trịnh Khắc Thời,TKTHOI_2023,TNB THOI,2300587,CH VTNN Tân Điệp,,,Xã Phú Điền,Huyện Tháp Mười,Tỉnh Đồng Tháp,0919167070,E3641322718757,E3641322718757,Đơn bán,Tablet,12/12/2023,,,,TP00000451,NPK PM 16-16-8+5S+TE - Rời loại 1,640000,20,0.5,10,6400000,,,0,,,Chưa duyệt,12/12/2023,,,
Công ty Tây Nam Bộ,Khu vực Tây Nam Bộ,Tỉnh Đồng Tháp,C1THANHPHUONG,Công ty TNHH Phân bón Thành Phương,TKTHOI,Trịnh Khắc Thời,TKTHOI_2023,TNB THOI,2300587,CH VTNN Tân Điệp,,,Xã Phú Điền,Huyện Tháp Mười,Tỉnh Đồng Tháp,0919167070,E3641322718757,E3641322718757,Đơn bán,Tablet,12/12/2023,,,,TP00000457,NPK PM 20-20-15+TE Bao 50 kg,80,20,44000,880000,70400000,,,0,,,Chưa duyệt,12/12/2023,,,
Công ty Đông Nam Bộ,Khu vực Đông Nam Bộ,Tỉnh Bình Phước,C1KIMNGOAN,CÔNG TY TNHH TM - DV KIM NGOAN,CDTU,Cao Đình Tú,BINHDUONG,Cao Đình Tú,2301BF8,Lộc thiên Phú,,,Xã Trừ Văn Thố,Huyện Bàu Bàng,Tỉnh Bình Dương,0908312214,E2358876963422,E2358876963422,Đơn bán,Tablet,12/12/2023,,,,PB00000512,Kali bột bao 50kg/bao,1,20,0.5,10,4650000,,,0,,,Chưa duyệt,12/12/2023,,,
Công ty Đông Nam Bộ,Khu vực Đông Nam Bộ,Tỉnh Bình Phước,C1KIMNGOAN,CÔNG TY TNHH TM - DV KIM NGOAN,CDTU,Cao Đình Tú,BINHDUONG,Cao Đình Tú,2301BF8,Lộc thiên Phú,,,Xã Trừ Văn Thố,Huyện Bàu Bàng,Tỉnh Bình Dương,0908312214,E2358876963422,E2358876963422,Đơn bán,Tablet,12/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,1,20,10200000,,,0,,,Chưa duyệt,12/12/2023,,,
